feature_set,log_conflict,architecture,learning_rate,epoch,train_loss,validation_loss
augmented,False,64-32,0.0001,32,0.25432366651517374,0.3542962372303009
augmented,False,64-32,0.0001,33,0.24784619556532966,0.3487115502357483
augmented,False,64-32,0.0001,34,0.24190466128013752,0.34349992871284485
augmented,False,64-32,0.0001,35,0.2365717132665493,0.338701456785202
augmented,False,64-32,0.0001,36,0.23167107030197426,0.3342095911502838
augmented,False,64-32,0.0001,37,0.22735290884971618,0.32998141646385193
augmented,False,64-32,0.0001,38,0.22335912662523763,0.32614007592201233
augmented,False,64-32,0.0001,39,0.21982232784783398,0.32250669598579407
augmented,False,64-32,0.0001,40,0.21664161368652626,0.31906723976135254
augmented,False,64-32,0.0001,41,0.213737951097665,0.31607019901275635
augmented,False,64-32,0.0001,42,0.2110898173959167,0.3131757080554962
augmented,False,64-32,0.0001,43,0.20871769423838016,0.31041744351387024
augmented,False,64-32,0.0001,44,0.20655869713536015,0.30775877833366394
augmented,False,64-32,0.0001,45,0.20458271271652645,0.3051956295967102
augmented,False,64-32,0.0001,46,0.202778592771954,0.3028455674648285
augmented,False,64-32,0.0001,47,0.20114458591849715,0.30053573846817017
augmented,False,64-32,0.0001,48,0.19961564796942252,0.29832956194877625
augmented,False,64-32,0.0001,49,0.1982286521240517,0.29625752568244934
augmented,False,64-32,0.0001,50,0.19694539891348944,0.2941642105579376
augmented,False,64-32,0.0001,51,0.19572773015057598,0.2922486662864685
augmented,False,64-32,0.0001,52,0.1946191989713245,0.29034265875816345
augmented,False,64-32,0.0001,53,0.19360686514112685,0.2884811758995056
augmented,False,64-32,0.0001,54,0.19260306073559655,0.2868536710739136
augmented,False,64-32,0.0001,55,0.19171719467198406,0.28516513109207153
augmented,False,64-32,0.0001,56,0.19086157023906708,0.2835283875465393
augmented,False,64-32,0.0001,57,0.19005344600589186,0.28198564052581787
augmented,False,64-32,0.0001,58,0.1892972637547387,0.280296266078949
augmented,False,64-32,0.0001,59,0.1885518330997891,0.27870869636535645
augmented,False,64-32,0.0001,60,0.18786054540563513,0.27738621830940247
augmented,False,64-32,0.0001,61,0.18718925171428258,0.2758961021900177
augmented,False,64-32,0.0001,62,0.18654523957658697,0.27453872561454773
augmented,False,64-32,0.0001,63,0.18593940829789196,0.27321872115135193
augmented,False,64-32,0.0001,64,0.18533552591447477,0.2718113660812378
augmented,False,64-32,0.0001,65,0.18477922689031673,0.27051660418510437
augmented,False,64-32,0.0001,66,0.1842157452194779,0.2695187032222748
augmented,False,64-32,0.0001,67,0.1836954004234738,0.26821666955947876
augmented,False,64-32,0.0001,68,0.18316838723641854,0.2672159969806671
augmented,False,64-32,0.0001,69,0.18266932509563588,0.26619431376457214
augmented,False,64-32,0.0001,70,0.18218442930115594,0.2651675045490265
augmented,False,64-32,0.0001,71,0.1817022865127634,0.2641618847846985
augmented,False,64-32,0.0001,72,0.18124040961265564,0.26320335268974304
augmented,False,64-32,0.0001,73,0.18077778774279135,0.26224198937416077
augmented,False,64-32,0.0001,74,0.18033166819148594,0.2612077295780182
augmented,False,64-32,0.0001,75,0.17988991803593105,0.26032525300979614
augmented,False,64-32,0.0001,76,0.17946430122410809,0.2594181299209595
augmented,False,64-32,0.0001,77,0.1790461270676719,0.2584605813026428
augmented,False,64-32,0.0001,78,0.1786062647457476,0.2577158510684967
augmented,False,64-32,0.0001,79,0.17820142286795157,0.2569034993648529
augmented,False,64-32,0.0001,80,0.17778956958541164,0.2561551630496979
augmented,False,64-32,0.0001,81,0.17738425901642552,0.2555048167705536
augmented,False,64-32,0.0001,82,0.17697944446846292,0.2548229396343231
augmented,False,64-32,0.0001,83,0.1765813609847316,0.25415346026420593
augmented,False,64-32,0.0001,84,0.17618725529423465,0.2533913850784302
augmented,False,64-32,0.0001,85,0.17580651252358048,0.2527080178260803
augmented,False,64-32,0.0001,86,0.1754090565222281,0.2521039545536041
augmented,False,64-32,0.0001,87,0.17504748620368815,0.2513895630836487
augmented,False,64-32,0.0001,88,0.17465343292112703,0.25085437297821045
augmented,False,64-32,0.0001,89,0.17427908837795258,0.250179648399353
augmented,False,64-32,0.0001,90,0.17391016719517885,0.2494996190071106
augmented,False,64-32,0.0001,91,0.17353965719540915,0.24895142018795013
augmented,False,64-32,0.0001,92,0.17317180081650063,0.2483309507369995
augmented,False,64-32,0.0001,93,0.1728158575296402,0.2477719634771347
augmented,False,64-32,0.0001,94,0.17244591037432352,0.24703213572502136
augmented,False,64-32,0.0001,95,0.1720937427326485,0.24609918892383575
augmented,False,64-32,0.0001,96,0.17173081071288498,0.24558404088020325
augmented,False,64-32,0.0001,97,0.17137786478907974,0.24493874609470367
augmented,False,64-32,0.0001,98,0.17102093601668322,0.24454687535762787
augmented,False,64-32,0.0001,99,0.17067793018288083,0.24387206137180328
augmented,False,64-32,0.0001,100,0.1703152894752997,0.2430984526872635
augmented,False,128-64,0.001,1,0.646773796611362,0.6083674430847168
augmented,False,128-64,0.001,2,0.4703625737737726,0.4778440296649933
augmented,False,128-64,0.001,3,0.2950165943304698,0.3478715717792511
augmented,False,128-64,0.001,4,0.20735949174121573,0.29993635416030884
augmented,False,128-64,0.001,5,0.19060315681828394,0.2738712728023529
augmented,False,128-64,0.001,6,0.18468103567759195,0.2552397549152374
augmented,False,128-64,0.001,7,0.17868821216954126,0.24787038564682007
augmented,False,128-64,0.001,8,0.17441597706741757,0.24730920791625977
augmented,False,128-64,0.001,9,0.17073835410453655,0.24020399153232574
augmented,False,128-64,0.001,10,0.16700139617478407,0.23306941986083984
augmented,False,128-64,0.001,11,0.16357838911038858,0.2321992665529251
augmented,False,128-64,0.001,12,0.16006276437529812,0.22677241265773773
augmented,False,128-64,0.001,13,0.15660865746162556,0.22069434821605682
augmented,False,128-64,0.001,14,0.15317841168906954,0.218030646443367
augmented,False,128-64,0.001,15,0.14942191541194916,0.21282103657722473
augmented,False,128-64,0.001,16,0.14597961823145547,0.21187618374824524
augmented,False,128-64,0.001,17,0.1427266514522058,0.20278216898441315
augmented,False,128-64,0.001,18,0.13987726931218747,0.20394361019134521
augmented,False,128-64,0.001,19,0.1375328008996116,0.2010461837053299
augmented,False,128-64,0.001,20,0.13547152335996981,0.19451524317264557
augmented,False,128-64,0.001,21,0.13359899836557884,0.19401943683624268
augmented,False,128-64,0.001,22,0.13216644642529665,0.1927661895751953
augmented,False,128-64,0.001,23,0.13078401411021198,0.19593463838100433
augmented,False,128-64,0.001,24,0.12965229783897048,0.19184733927249908
augmented,False,128-64,0.001,25,0.12840460660281006,0.19171440601348877
augmented,False,128-64,0.001,26,0.12707880107340988,0.19207951426506042
augmented,False,128-64,0.001,27,0.1262212782656705,0.18734897673130035
augmented,False,128-64,0.001,28,0.12535645125088868,0.18960854411125183
augmented,False,128-64,0.001,29,0.12420449638808215,0.1887894719839096
augmented,False,128-64,0.001,30,0.12313529275081776,0.18747122585773468
augmented,False,128-64,0.001,31,0.12298159088249559,0.19560827314853668
augmented,False,128-64,0.001,32,0.12200351043983743,0.18712157011032104
augmented,False,128-64,0.001,33,0.12021802242155429,0.18768998980522156
augmented,False,128-64,0.001,34,0.11907754640888285,0.19150124490261078
augmented,False,128-64,0.001,35,0.11822336815021656,0.18769818544387817
augmented,False,128-64,0.001,36,0.11725124915440878,0.1879526525735855
augmented,False,128-64,0.001,37,0.11672145633785813,0.19466373324394226
augmented,False,128-64,0.001,38,0.11618831475575765,0.1870514303445816
augmented,False,128-64,0.001,39,0.11452107109405377,0.1889178305864334
augmented,False,128-64,0.001,40,0.11383065749097754,0.19351862370967865
augmented,False,128-64,0.0001,1,0.7137034834755791,0.7007050514221191
augmented,False,128-64,0.0001,2,0.6954211516733523,0.6893572211265564
augmented,False,128-64,0.0001,3,0.6777452987211722,0.6776681542396545
augmented,False,128-64,0.0001,4,0.6601171210077074,0.6660250425338745
augmented,False,128-64,0.0001,5,0.6418646066277115,0.6535915732383728
augmented,False,128-64,0.0001,6,0.6225716884047897,0.639827311038971
augmented,False,128-64,0.0001,7,0.6020380095199303,0.6253253817558289
augmented,False,128-64,0.0001,8,0.5800280631030047,0.6097770929336548
augmented,False,128-64,0.0001,9,0.5567319342825148,0.5930672287940979
augmented,False,128-64,0.0001,10,0.5324192405630042,0.5746588110923767
augmented,False,128-64,0.0001,11,0.5073057617964568,0.5556185245513916
augmented,False,128-64,0.0001,12,0.4819091288248698,0.5359785556793213
augmented,False,128-64,0.0001,13,0.45643856516590825,0.5158348679542542
augmented,False,128-64,0.0001,14,0.43126407495251406,0.4956359267234802
augmented,False,128-64,0.0001,15,0.4068175075672291,0.47503986954689026
augmented,False,128-64,0.0001,16,0.38327630285863523,0.4551991820335388
augmented,False,128-64,0.0001,17,0.36104197828857987,0.4358815848827362
augmented,False,128-64,0.0001,18,0.34036708147437483,0.417889267206192
augmented,False,128-64,0.0001,19,0.3212129538147538,0.40122756361961365
augmented,False,128-64,0.0001,20,0.3039013829054656,0.38576018810272217
augmented,False,128-64,0.0001,21,0.28828490760591297,0.3718838393688202
augmented,False,128-64,0.0001,22,0.2744147328535716,0.35978028178215027
augmented,False,128-64,0.0001,23,0.2622557433446248,0.34840622544288635
augmented,False,128-64,0.0001,24,0.2515561873162234,0.3387865722179413
augmented,False,128-64,0.0001,25,0.24234524099915117,0.3307882845401764
augmented,False,128-64,0.0001,26,0.23432681436891908,0.3235456943511963
augmented,False,128-64,0.0001,27,0.2273881670722255,0.31714972853660583
augmented,False,128-64,0.0001,28,0.2215231813987096,0.31152403354644775
augmented,False,128-64,0.0001,29,0.21642366956781459,0.3065471947193146
augmented,False,128-64,0.0001,30,0.2120702706222181,0.3025693893432617
augmented,False,128-64,0.0001,31,0.2083905322463424,0.29861587285995483
augmented,False,128-64,0.0001,32,0.20511346768449853,0.29503339529037476
augmented,False,128-64,0.0001,33,0.20238087938891516,0.29211851954460144
augmented,False,128-64,0.0001,34,0.1999745821069788,0.2891351878643036
augmented,False,128-64,0.0001,35,0.19787492601959794,0.2867690920829773
augmented,False,128-64,0.0001,36,0.1959932890203264,0.2843654751777649
augmented,False,128-64,0.0001,37,0.19437198744879827,0.2820887863636017
augmented,False,128-64,0.0001,38,0.19286989953782824,0.2800482511520386
augmented,False,128-64,0.0001,39,0.191543053234065,0.2780579626560211
augmented,False,128-64,0.0001,40,0.19035949530424895,0.2761549949645996
augmented,False,128-64,0.0001,41,0.1892467945151859,0.2751772701740265
augmented,False,128-64,0.0001,42,0.18821018510394627,0.27372774481773376
augmented,False,128-64,0.0001,43,0.18725392041382966,0.27225473523139954
augmented,False,128-64,0.0001,44,0.18637791370904006,0.2706170678138733
augmented,False,128-64,0.0001,45,0.18552795624291454,0.26894620060920715
augmented,False,128-64,0.0001,46,0.18472611584045268,0.2677743434906006
augmented,False,128-64,0.0001,47,0.1839806196645454,0.2663852572441101
augmented,False,128-64,0.0001,48,0.1832427183787028,0.2650638520717621
augmented,False,128-64,0.0001,49,0.18255808960508418,0.2640283405780792
augmented,False,128-64,0.0001,50,0.18188199398694216,0.26273638010025024
augmented,False,128-64,0.0001,51,0.1812126319938236,0.26167866587638855
augmented,False,128-64,0.0001,52,0.18058303552645225,0.26069730520248413
augmented,False,128-64,0.0001,53,0.17998208542664845,0.25956636667251587
augmented,False,128-64,0.0001,54,0.17935541620960943,0.2589013874530792
augmented,False,128-64,0.0001,55,0.1787735710982923,0.25792819261550903
augmented,False,128-64,0.0001,56,0.1782038457305343,0.2569033205509186
augmented,False,128-64,0.0001,57,0.1776352158299199,0.2559436559677124
augmented,False,128-64,0.0001,58,0.17706118630038367,0.2545849084854126
augmented,False,128-64,0.0001,59,0.17651548153824276,0.2533261775970459
augmented,False,128-64,0.0001,60,0.17597473773691388,0.25279200077056885
augmented,False,128-64,0.0001,61,0.17542425131356273,0.25175002217292786
augmented,False,128-64,0.0001,62,0.17489531596501667,0.2508593797683716
augmented,False,128-64,0.0001,63,0.17437481067798755,0.2500911355018616
augmented,False,128-64,0.0001,64,0.1738519068338253,0.24883277714252472
augmented,False,128-64,0.0001,65,0.17334346822014562,0.24781721830368042
augmented,False,128-64,0.0001,66,0.17282661230475815,0.24744755029678345
augmented,False,128-64,0.0001,67,0.17232215068958423,0.24615298211574554
augmented,False,128-64,0.0001,68,0.1718037043898194,0.24562714993953705
augmented,False,128-64,0.0001,69,0.1712870212395986,0.24504326283931732
augmented,False,128-64,0.0001,70,0.17079008800012094,0.24438001215457916
augmented,False,128-64,0.0001,71,0.17027858588430617,0.2435036450624466
augmented,False,128-64,0.0001,72,0.16977304315125502,0.24250470101833344
augmented,False,128-64,0.0001,73,0.16926787859863704,0.24162466824054718
augmented,False,128-64,0.0001,74,0.16876288528795597,0.24050849676132202
augmented,False,128-64,0.0001,75,0.1682540578091586,0.23978844285011292
augmented,False,128-64,0.0001,76,0.16775312529669867,0.23878510296344757
augmented,False,128-64,0.0001,77,0.16727147078072582,0.23786979913711548
augmented,False,128-64,0.0001,78,0.1667461222851718,0.23742134869098663
augmented,False,128-64,0.0001,79,0.1662622665475916,0.23675715923309326
augmented,False,128-64,0.0001,80,0.1657703368531333,0.2361244261264801
augmented,False,128-64,0.0001,81,0.16526614231091957,0.23549334704875946
augmented,False,128-64,0.0001,82,0.16478856228016042,0.23484346270561218
augmented,False,128-64,0.0001,83,0.16427652074231042,0.23386545479297638
augmented,False,128-64,0.0001,84,0.16379048192942583,0.23302452266216278
augmented,False,128-64,0.0001,85,0.16331323694299768,0.23247171938419342
augmented,False,128-64,0.0001,86,0.16280113615371564,0.2320016622543335
augmented,False,128-64,0.0001,87,0.16234217665813588,0.2308540642261505
augmented,False,128-64,0.0001,88,0.16184294888266812,0.23064129054546356
augmented,False,128-64,0.0001,89,0.16134993690031546,0.22965608537197113
augmented,False,128-64,0.0001,90,0.16087037327112974,0.22882451117038727
augmented,False,128-64,0.0001,91,0.1603987494442198,0.22841444611549377
augmented,False,128-64,0.0001,92,0.15989978401749222,0.2276986837387085
augmented,False,128-64,0.0001,93,0.15942604069356564,0.2269362062215805
augmented,False,128-64,0.0001,94,0.15894597038074776,0.22589388489723206
augmented,False,128-64,0.0001,95,0.1584663517607583,0.22455734014511108
augmented,False,128-64,0.0001,96,0.15797673817034122,0.22438102960586548
augmented,False,128-64,0.0001,97,0.15748933849511323,0.22371064126491547
augmented,False,128-64,0.0001,98,0.15699551608827378,0.22370392084121704
augmented,False,128-64,0.0001,99,0.1565110127793418,0.22257614135742188
augmented,False,128-64,0.0001,100,0.15600418104065789,0.22119106352329254
augmented,True,32,0.001,1,0.6083860763797053,0.6194283366203308
augmented,True,32,0.001,2,0.5511636596255832,0.5643572807312012
augmented,True,32,0.001,3,0.49705616377018114,0.5133094787597656
augmented,True,32,0.001,4,0.44406589684662995,0.46619972586631775
augmented,True,32,0.001,5,0.3927099585091626,0.4223037660121918
augmented,True,32,0.001,6,0.3450807008036861,0.3821451663970947
augmented,True,32,0.001,7,0.30369048052363923,0.3482827842235565
augmented,True,32,0.001,8,0.26996521910031634,0.3215472400188446
augmented,True,32,0.001,9,0.2438465545354066,0.30150339007377625
augmented,True,32,0.001,10,0.22450531970571588,0.28604748845100403
augmented,True,32,0.001,11,0.2105549071232478,0.27472448348999023
augmented,True,32,0.001,12,0.20036645233631134,0.26654788851737976
augmented,True,32,0.001,13,0.19294287023720919,0.26026079058647156
augmented,True,32,0.001,14,0.1874076701535119,0.2557855248451233
augmented,True,32,0.001,15,0.18315295638861478,0.2515501379966736
augmented,True,32,0.001,16,0.17974669922281195,0.24865926802158356
augmented,True,32,0.001,17,0.17698288679122925,0.24625131487846375
augmented,True,32,0.001,18,0.17466103085765133,0.2443261295557022
augmented,True,32,0.001,19,0.17261014507876501,0.2419728934764862
augmented,True,32,0.001,20,0.1707859731382794,0.23915651440620422
augmented,True,32,0.001,21,0.1690834892679144,0.23782140016555786
augmented,True,32,0.001,22,0.1675142157960821,0.23650425672531128
augmented,True,32,0.001,23,0.16598484304216174,0.23280903697013855
augmented,True,32,0.001,24,0.16446829981274075,0.23156768083572388
augmented,True,32,0.001,25,0.16302814465981944,0.23189659416675568
augmented,True,32,0.001,26,0.16162124287199092,0.22863052785396576
augmented,True,32,0.001,27,0.1602037384112676,0.22503335773944855
augmented,True,32,0.001,28,0.15884605941949068,0.22357206046581268
augmented,True,32,0.001,29,0.1574653786420822,0.2207922786474228
augmented,True,32,0.001,30,0.15609545707702638,0.2201700508594513
augmented,True,32,0.001,31,0.1547802468582436,0.21555013954639435
augmented,True,32,0.001,32,0.15344953137415426,0.21322765946388245
augmented,True,32,0.001,33,0.1521705021681609,0.21126557886600494
augmented,True,32,0.001,34,0.15100782482712358,0.20754386484622955
augmented,True,32,0.001,35,0.1498357938616364,0.20741155743598938
augmented,True,32,0.001,36,0.14873204083354385,0.20329825580120087
augmented,True,32,0.001,37,0.14775904723891506,0.2004246562719345
augmented,True,32,0.001,38,0.14673061690948627,0.1996893733739853
augmented,True,32,0.001,39,0.145812671162464,0.1978239119052887
augmented,True,32,0.001,40,0.14502762467772873,0.19393791258335114
augmented,True,32,0.001,41,0.14428665975729624,0.19627434015274048
augmented,True,32,0.001,42,0.14333086806314962,0.19054821133613586
augmented,True,32,0.001,43,0.14266206252354163,0.19216148555278778
augmented,True,32,0.001,44,0.1419402461802518,0.18879646062850952
augmented,True,32,0.001,45,0.14129069006001507,0.18728777766227722
augmented,True,32,0.001,46,0.14071320045877386,0.18886591494083405
augmented,True,32,0.001,47,0.14010796975206447,0.18612994253635406
augmented,True,32,0.001,48,0.13942280645723695,0.18676774203777313
augmented,True,32,0.001,49,0.13889538003338708,0.18527892231941223
augmented,True,32,0.001,50,0.1384527279050262,0.18392974138259888
augmented,True,32,0.001,51,0.13790244081506023,0.18594053387641907
augmented,True,32,0.001,52,0.1374033503731092,0.1817273050546646
augmented,True,32,0.001,53,0.1369702101416058,0.1824292242527008
augmented,True,32,0.001,54,0.1365117190723066,0.1830737292766571
augmented,True,32,0.001,55,0.13599685136918668,0.1803634762763977
augmented,True,32,0.001,56,0.13571495045114446,0.18088172376155853
augmented,True,32,0.001,57,0.13544116808308496,0.17990553379058838
augmented,True,32,0.001,58,0.1349901012358842,0.17893995344638824
augmented,True,32,0.001,59,0.1345249186401014,0.18070471286773682
augmented,True,32,0.001,60,0.13416892212850076,0.17887400090694427
augmented,True,32,0.001,61,0.13387572760935182,0.17827600240707397
augmented,True,32,0.001,62,0.1334867544968923,0.18022701144218445
augmented,True,32,0.001,63,0.13318469140264724,0.17751143872737885
augmented,True,32,0.001,64,0.13311591490551278,0.1774381548166275
augmented,True,32,0.001,65,0.13257761650615268,0.1785077005624771
augmented,True,32,0.001,66,0.13246964264799047,0.17870981991291046
augmented,True,32,0.001,67,0.13255262285470962,0.1759888380765915
augmented,True,32,0.001,68,0.13192581872145334,0.17860186100006104
augmented,True,32,0.001,69,0.1316113343614119,0.1760380119085312
augmented,True,32,0.001,70,0.13135911655646784,0.1771884262561798
augmented,True,32,0.001,71,0.13108043959847204,0.1760450005531311
augmented,True,32,0.001,72,0.130890968784138,0.17623135447502136
augmented,True,32,0.001,73,0.13067642944830435,0.17546075582504272
augmented,True,32,0.001,74,0.13040780954890782,0.17589232325553894
augmented,True,32,0.001,75,0.1301711442956218,0.1754365861415863
augmented,True,32,0.001,76,0.12998077680667242,0.17572371661663055
augmented,True,32,0.001,77,0.12985052899078087,0.175798237323761
augmented,True,32,0.001,78,0.129670643972026,0.17576979100704193
augmented,True,32,0.001,79,0.1295919890977718,0.1751686930656433
augmented,True,32,0.001,80,0.12930651145952718,0.1755312830209732
augmented,True,32,0.001,81,0.12904759643254457,0.17500770092010498
augmented,True,32,0.001,82,0.12895866687651034,0.1754423826932907
augmented,True,32,0.001,83,0.12880466670901686,0.17457681894302368
augmented,True,32,0.001,84,0.12858327941762077,0.17608101665973663
augmented,True,32,0.001,85,0.12843424568573633,0.1750129759311676
augmented,True,32,0.001,86,0.1283068499962489,0.17555838823318481
augmented,True,32,0.001,87,0.1283223376892231,0.17379960417747498
augmented,True,32,0.001,88,0.12794055412213007,0.17671820521354675
augmented,True,32,0.001,89,0.12772914340098698,0.174002543091774
augmented,True,32,0.001,90,0.1275544046362241,0.1750454306602478
augmented,True,32,0.001,91,0.12754644547347668,0.1749497652053833
augmented,True,32,0.001,92,0.12719320791739006,0.17385616898536682
augmented,True,32,0.001,93,0.12714067103686155,0.1753789782524109
augmented,True,32,0.001,94,0.12695693477436348,0.1743267923593521
augmented,True,32,0.001,95,0.12682338720118558,0.17390909790992737
augmented,True,32,0.0001,1,0.6318137107955085,0.6747817397117615
augmented,True,32,0.0001,2,0.6257146386747007,0.6684331297874451
augmented,True,32,0.0001,3,0.6197135616231848,0.662071943283081
augmented,True,32,0.0001,4,0.6137409874244972,0.6559147834777832
augmented,True,32,0.0001,5,0.6078295539926599,0.6498344540596008
augmented,True,32,0.0001,6,0.6019709601225677,0.6437201499938965
augmented,True,32,0.0001,7,0.5961486330738774,0.6376929879188538
augmented,True,32,0.0001,8,0.5903461852780095,0.631744384765625
augmented,True,32,0.0001,9,0.5845583614596614,0.6258471608161926
augmented,True,32,0.0001,10,0.5788148371378581,0.61992347240448
augmented,True,32,0.0001,11,0.5730596064638208,0.6140395402908325
augmented,True,32,0.0001,12,0.5673051235410902,0.6081947684288025
augmented,True,32,0.0001,13,0.5615454550142641,0.6024125218391418
augmented,True,32,0.0001,14,0.5557891426263032,0.5966601967811584
augmented,True,32,0.0001,15,0.5500372713583487,0.5909165740013123
augmented,True,32,0.0001,16,0.5442576724511605,0.5851986408233643
augmented,True,32,0.0001,17,0.5384720740494905,0.5795047283172607
augmented,True,32,0.0001,18,0.5326888838520757,0.5738793015480042
augmented,True,32,0.0001,19,0.5268908414134272,0.5682631134986877
augmented,True,32,0.0001,20,0.5211135643499869,0.5626484155654907
augmented,True,32,0.0001,21,0.5152966915236579,0.5571129322052002
augmented,True,32,0.0001,22,0.5095043700712698,0.551605761051178
augmented,True,32,0.0001,23,0.5037128652466668,0.5460584163665771
augmented,True,32,0.0001,24,0.49790866167457015,0.5405697226524353
augmented,True,32,0.0001,25,0.4921150508633366,0.5351720452308655
augmented,True,32,0.0001,26,0.4863145248978226,0.5297805070877075
augmented,True,32,0.0001,27,0.48053109884262085,0.5243982076644897
augmented,True,32,0.0001,28,0.47475136871691104,0.5190839171409607
augmented,True,32,0.0001,29,0.46898540019989016,0.51375812292099
augmented,True,32,0.0001,30,0.46323117565225674,0.5084842443466187
augmented,True,32,0.0001,31,0.45748890956242877,0.5032178163528442
augmented,True,32,0.0001,32,0.45175210776152436,0.49798399209976196
augmented,True,32,0.0001,33,0.4460756465682277,0.49277493357658386
augmented,True,32,0.0001,34,0.4404079461539233,0.48760470747947693
augmented,True,32,0.0001,35,0.434773319694731,0.48250487446784973
augmented,True,32,0.0001,36,0.4291696804982644,0.4774363040924072
augmented,True,32,0.0001,37,0.42363171255147014,0.4723694622516632
augmented,True,32,0.0001,38,0.4181109357321704,0.4674190878868103
augmented,True,32,0.0001,39,0.41265199820200604,0.46251925826072693
augmented,True,32,0.0001,40,0.40727642275668957,0.4575920104980469
augmented,True,32,0.0001,41,0.4019178212572027,0.4528287351131439
augmented,True,32,0.0001,42,0.39663475734216197,0.4480680823326111
augmented,True,32,0.0001,43,0.391400580185431,0.44338423013687134
augmented,True,32,0.0001,44,0.38624282011279354,0.43874403834342957
augmented,True,32,0.0001,45,0.38114203559027776,0.43409618735313416
augmented,True,32,0.0001,46,0.37612489519295866,0.4295845627784729
augmented,True,32,0.0001,47,0.37116681346186886,0.4251406490802765
augmented,True,32,0.0001,48,0.3662844930754767,0.4207616150379181
augmented,True,32,0.0001,49,0.3614744381551389,0.4164404571056366
augmented,True,32,0.0001,50,0.3567415471430178,0.4121347665786743
augmented,True,32,0.0001,51,0.35207549435121044,0.4079922139644623
augmented,True,32,0.0001,52,0.3475033889434956,0.4038776755332947
augmented,True,32,0.0001,53,0.3430199032359653,0.39983507990837097
augmented,True,32,0.0001,54,0.33859471444730405,0.39590224623680115
augmented,True,32,0.0001,55,0.3342650610429269,0.3920329511165619
augmented,True,32,0.0001,56,0.3300265589025286,0.3882078230381012
augmented,True,32,0.0001,57,0.32586491496474657,0.3844722807407379
augmented,True,32,0.0001,58,0.32179471713525276,0.3807202875614166
augmented,True,32,0.0001,59,0.3177940280790682,0.3770773410797119
augmented,True,32,0.0001,60,0.3138919766743978,0.37358877062797546
augmented,True,32,0.0001,61,0.3100729310071027,0.3701043725013733
augmented,True,32,0.0001,62,0.30633347656991744,0.3667409420013428
augmented,True,32,0.0001,63,0.3026892246140374,0.3634285032749176
augmented,True,32,0.0001,64,0.2991190570813638,0.360159695148468
augmented,True,32,0.0001,65,0.2956541030936771,0.35695680975914
augmented,True,32,0.0001,66,0.2922517044455917,0.3539426922798157
augmented,True,32,0.0001,67,0.2889420587928207,0.35090184211730957
augmented,True,32,0.0001,68,0.28570967537385444,0.34801366925239563
augmented,True,32,0.0001,69,0.2825813552626857,0.34515896439552307
augmented,True,32,0.0001,70,0.27951423004821496,0.3423469066619873
augmented,True,32,0.0001,71,0.2765168407228258,0.33963221311569214
augmented,True,32,0.0001,72,0.27360791992258143,0.33699822425842285
augmented,True,32,0.0001,73,0.2707894558376736,0.33440303802490234
augmented,True,32,0.0001,74,0.2680224097216571,0.3318388760089874
augmented,True,32,0.0001,75,0.2653519941700829,0.3293716609477997
augmented,True,32,0.0001,76,0.26274501182414867,0.3269355893135071
augmented,True,32,0.0001,77,0.2602092692587111,0.32456067204475403
augmented,True,32,0.0001,78,0.25773664072707847,0.32230144739151
augmented,True,32,0.0001,79,0.255341645081838,0.32007020711898804
augmented,True,32,0.0001,80,0.2529960091467257,0.3179531395435333
augmented,True,32,0.0001,81,0.2507442008786731,0.3158765733242035
augmented,True,32,0.0001,82,0.24852717203122598,0.31389161944389343
augmented,True,32,0.0001,83,0.246387450783341,0.3119505047798157
augmented,True,32,0.0001,84,0.24429570809558585,0.3100046217441559
augmented,True,32,0.0001,85,0.24227391845650142,0.30812332034111023
augmented,True,32,0.0001,86,0.24030655494442693,0.30634453892707825
augmented,True,32,0.0001,87,0.23839509690249408,0.30452960729599
augmented,True,32,0.0001,88,0.23653098901112873,0.3028493821620941
augmented,True,32,0.0001,89,0.23471479605745385,0.30116114020347595
augmented,True,32,0.0001,90,0.23296681547606432,0.29952627420425415
augmented,True,32,0.0001,91,0.23126168745535391,0.2979812026023865
augmented,True,32,0.0001,92,0.22959989576428025,0.29645153880119324
augmented,True,32,0.0001,93,0.2279920278655158,0.29497843980789185
augmented,True,32,0.0001,94,0.2264244767692354,0.2935468256473541
augmented,True,32,0.0001,95,0.22491410233356335,0.2920193374156952
augmented,True,32,0.0001,96,0.2234472103472109,0.29061922430992126
augmented,True,32,0.0001,97,0.221993513085224,0.28928205370903015
augmented,True,32,0.0001,98,0.22060089215084358,0.2880444824695587
augmented,True,32,0.0001,99,0.21924523810545604,0.2867760956287384
augmented,True,32,0.0001,100,0.21793575825514616,0.28545138239860535
augmented,True,64-32,0.001,1,0.5798104304737515,0.5669713020324707
augmented,True,64-32,0.001,2,0.4735390267107222,0.47705569863319397
augmented,True,64-32,0.001,3,0.3500234370319932,0.3765161335468292
augmented,True,64-32,0.001,4,0.24630635259328065,0.30817392468452454
augmented,True,64-32,0.001,5,0.193780667119556,0.2769733667373657
augmented,True,64-32,0.001,6,0.17732519019533086,0.26189571619033813
augmented,True,64-32,0.001,7,0.1729300824801127,0.25609076023101807
augmented,True,64-32,0.001,8,0.17059102329942916,0.253862589597702
augmented,True,64-32,0.001,9,0.16826683960579059,0.24946215748786926
augmented,True,64-32,0.001,10,0.1658662665331805,0.24243280291557312
augmented,True,64-32,0.001,11,0.16342762836703548,0.24101248383522034
